Locality,PrecinctCode,PrecinctName,ActiveVoters,InactiveVoters,AllVoters,MilitaryVoters,OverseasVoters,TempVoters,TotalPrecinctsInLocality,TotalActiveVotersPrecinctLocality,TotalInActiveVotersPrecinctLocality,TotalAllVotersPrecinctLocality,TotalMilitaryVotersPrecinctLocality,TotalOverseasVotersPrecinctLocality,TotalFederalVotersPrecinctLocality,StateTotalLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,StateTotalPrecincts
Locality: 013 ARLINGTON COUNTY,0142,142 - PRECINCT 142,"2,645",375,"3,020",73,45,15,54,"160,142","17,653","177,795","2,689","2,824","1,211",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 013 ARLINGTON COUNTY,0143,143 - PRECINCT 143,"2,673",226,"2,899",38,15,4,54,"160,142","17,653","177,795","2,689","2,824","1,211",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 013 ARLINGTON COUNTY,0144,144 - PRECINCT 144,"2,462",382,"2,844",40,50,37,54,"160,142","17,653","177,795","2,689","2,824","1,211",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 013 ARLINGTON COUNTY,0145,145 - PRECINCT 145,"2,504",294,"2,798",32,51,22,54,"160,142","17,653","177,795","2,689","2,824","1,211",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 013 ARLINGTON COUNTY,0146,146 - PRECINCT 146,"3,998",610,"4,608",42,73,30,54,"160,142","17,653","177,795","2,689","2,824","1,211",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 013 ARLINGTON COUNTY,0147,147 - PRECINCT 147,"2,378",229,"2,607",44,44,24,54,"160,142","17,653","177,795","2,689","2,824","1,211",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 013 ARLINGTON COUNTY,0148,148 - PRECINCT 148,"2,583",413,"2,996",35,51,11,54,"160,142","17,653","177,795","2,689","2,824","1,211",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 013 ARLINGTON COUNTY,0149,149 - PRECINCT 149,"2,563",329,"2,892",19,41,9,54,"160,142","17,653","177,795","2,689","2,824","1,211",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 013 ARLINGTON COUNTY,0150,150 - PRECINCT 150,"3,340",674,"4,014",97,56,31,54,"160,142","17,653","177,795","2,689","2,824","1,211",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 013 ARLINGTON COUNTY,0151,151 - PRECINCT 151,800,71,871,8,7,3,54,"160,142","17,653","177,795","2,689","2,824","1,211",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 013 ARLINGTON COUNTY,0152,152 - PRECINCT 152,"2,547",437,"2,984",86,28,12,54,"160,142","17,653","177,795","2,689","2,824","1,211",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 013 ARLINGTON COUNTY,0153,153 - PRECINCT 153,"3,252",583,"3,835",118,47,17,54,"160,142","17,653","177,795","2,689","2,824","1,211",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 013 ARLINGTON COUNTY,0154,154 - PRECINCT 154,"1,561",252,"1,813",23,22,16,54,"160,142","17,653","177,795","2,689","2,824","1,211",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 015 AUGUSTA COUNTY,0101,101 - JOLIVUE,"1,495",59,"1,554",9,1,,28,"53,410","1,589","54,999",305,49,33,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 015 AUGUSTA COUNTY,0102,102 - STUARTS DRAFT ELEMENTARY,"1,025",80,"1,105",9,3,,28,"53,410","1,589","54,999",305,49,33,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 015 AUGUSTA COUNTY,0103,103 - VERONA,"2,100",52,"2,152",10,3,1,28,"53,410","1,589","54,999",305,49,33,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 015 AUGUSTA COUNTY,0104,104 - WILSON,"2,270",87,"2,357",17,2,1,28,"53,410","1,589","54,999",305,49,33,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 015 AUGUSTA COUNTY,0201,201 - CRIMORA,"3,312",104,"3,416",20,1,,28,"53,410","1,589","54,999",305,49,33,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 015 AUGUSTA COUNTY,0202,202 - NEW HOPE,"1,452",35,"1,487",6,2,1,28,"53,410","1,589","54,999",305,49,33,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 015 AUGUSTA COUNTY,0203,203 - WEYERS CAVE,"2,644",74,"2,718",11,2,,28,"53,410","1,589","54,999",305,49,33,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 015 AUGUSTA COUNTY,0301,301 - FORT DEFIANCE,"1,893",54,"1,947",6,1,2,28,"53,410","1,589","54,999",305,49,33,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 015 AUGUSTA COUNTY,0302,302 - NORTH RIVER,"1,558",35,"1,593",10,4,,28,"53,410","1,589","54,999",305,49,33,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 015 AUGUSTA COUNTY,0303,303 - MOUNT SOLON,"1,451",25,"1,476",7,1,1,28,"53,410","1,589","54,999",305,49,33,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 015 AUGUSTA COUNTY,0304,304 - ROLLA,"2,718",74,"2,792",10,1,2,28,"53,410","1,589","54,999",305,49,33,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 015 AUGUSTA COUNTY,0401,401 - BUFFALO GAP,"1,670",26,"1,696",8,1,2,28,"53,410","1,589","54,999",305,49,33,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 015 AUGUSTA COUNTY,0402,402 - CHURCHVILLE ELEMENTARY,"2,046",46,"2,092",17,1,3,28,"53,410","1,589","54,999",305,49,33,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 015 AUGUSTA COUNTY,0403,403 - CRAIGSVILLE,"1,200",40,"1,240",6,,1,28,"53,410","1,589","54,999",305,49,33,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 015 AUGUSTA COUNTY,0404,404 - DEERFIELD,483,10,493,4,3,2,28,"53,410","1,589","54,999",305,49,33,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 015 AUGUSTA COUNTY,0405,405 - CEDAR GREEN,"2,005",45,"2,050",13,4,2,28,"53,410","1,589","54,999",305,49,33,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 015 AUGUSTA COUNTY,0501,501 - GREENVILLE,"2,307",65,"2,372",8,3,1,28,"53,410","1,589","54,999",305,49,33,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 015 AUGUSTA COUNTY,0502,502 - MIDDLEBROOK,921,19,940,7,1,,28,"53,410","1,589","54,999",305,49,33,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 015 AUGUSTA COUNTY,0503,503 - SPOTTSWOOD,"1,288",27,"1,315",9,1,,28,"53,410","1,589","54,999",305,49,33,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 015 AUGUSTA COUNTY,0504,504 - WHITE HILL,"3,163",154,"3,317",22,4,2,28,"53,410","1,589","54,999",305,49,33,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 015 AUGUSTA COUNTY,0601,601 - SHERANDO,"1,863",56,"1,919",7,1,1,28,"53,410","1,589","54,999",305,49,33,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 015 AUGUSTA COUNTY,0602,602 - RIDGEVIEW,"2,682",77,"2,759",15,1,2,28,"53,410","1,589","54,999",305,49,33,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 015 AUGUSTA COUNTY,0603,603 - LYNDHURST,"1,495",32,"1,527",13,4,4,28,"53,410","1,589","54,999",305,49,33,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 015 AUGUSTA COUNTY,0604,604 - MOUNT VERNON,"2,097",47,"2,144",19,,2,28,"53,410","1,589","54,999",305,49,33,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 015 AUGUSTA COUNTY,0801,801 - DOOMS,"2,003",38,"2,041",5,1,1,28,"53,410","1,589","54,999",305,49,33,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 015 AUGUSTA COUNTY,0802,802 - FISHERSVILLE,"3,675",156,"3,831",21,2,2,28,"53,410","1,589","54,999",305,49,33,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 015 AUGUSTA COUNTY,0803,803 - LADD,"1,111",29,"1,140",4,1,,28,"53,410","1,589","54,999",305,49,33,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 015 AUGUSTA COUNTY,0804,804 - GOOSE CREEK,"1,483",43,"1,526",12,,,28,"53,410","1,589","54,999",305,49,33,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 017 BATH COUNTY,0101,101 - WARM SPRINGS,561,29,590,2,2,,7,"3,231",131,"3,362",14,6,6,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 017 BATH COUNTY,0102,102 - MOUNTAIN GROVE,92,,92,1,,,7,"3,231",131,"3,362",14,6,6,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 017 BATH COUNTY,0201,201 - HOT SPRINGS,605,36,641,5,1,1,7,"3,231",131,"3,362",14,6,6,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 017 BATH COUNTY,0301,301 - FAIRVIEW,511,12,523,1,,,7,"3,231",131,"3,362",14,6,6,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 017 BATH COUNTY,0302,302 - BURNSVILLE,122,6,128,,,,7,"3,231",131,"3,362",14,6,6,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 017 BATH COUNTY,0401,401 - MILLBORO,681,22,703,4,1,3,7,"3,231",131,"3,362",14,6,6,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 017 BATH COUNTY,0501,501 - HEALING SPRINGS,659,26,685,1,2,2,7,"3,231",131,"3,362",14,6,6,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 019 BEDFORD COUNTY,0101,101 - GOODVIEW ELEM SCHOOL,"2,797",110,"2,907",18,1,2,32,"61,073","2,165","63,238",437,92,40,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 019 BEDFORD COUNTY,0102,102 - HARDY VOL FIRE CO,"1,104",38,"1,142",10,1,1,32,"61,073","2,165","63,238",437,92,40,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 019 BEDFORD COUNTY,0103,103 - CHAMBLISSBURG BAPTIST CHURCH,"1,962",65,"2,027",20,2,1,32,"61,073","2,165","63,238",437,92,40,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 019 BEDFORD COUNTY,0104,104 - BARNHARDT BAPTIST CHURCH,"1,551",51,"1,602",8,2,,32,"61,073","2,165","63,238",437,92,40,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 019 BEDFORD COUNTY,0105,105 - DIAMOND HILL BAPTIST CHURCH,"1,278",60,"1,338",11,1,1,32,"61,073","2,165","63,238",437,92,40,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 019 BEDFORD COUNTY,0201,201 - BEDFORD CHRISTIAN CHURCH,988,37,"1,025",5,1,1,32,"61,073","2,165","63,238",437,92,40,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 019 BEDFORD COUNTY,0202,202 - STAUNTON RIVER HIGH SCHOOL,"1,686",42,"1,728",10,,,32,"61,073","2,165","63,238",437,92,40,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 019 BEDFORD COUNTY,0203,203 - EASTLAKE COMMUNITY CHURCH,"2,596",103,"2,699",11,6,3,32,"61,073","2,165","63,238",437,92,40,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 019 BEDFORD COUNTY,0204,204 - HUDDLESTON ELEMENTARY SCHOOL,"1,608",45,"1,653",9,,1,32,"61,073","2,165","63,238",437,92,40,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 019 BEDFORD COUNTY,0205,205 - SAUNDERS VOL FIRE CO,"2,104",74,"2,178",9,11,4,32,"61,073","2,165","63,238",437,92,40,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 019 BEDFORD COUNTY,0301,301 - NEW LONDON ACADEMY,"2,682",116,"2,798",20,7,1,32,"61,073","2,165","63,238",437,92,40,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 019 BEDFORD COUNTY,0302,302 - BEDFORD COUNTY GYM,"2,332",63,"2,395",13,1,2,32,"61,073","2,165","63,238",437,92,40,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 019 BEDFORD COUNTY,0303,303 - FOREST ALLIANCE CHURCH,"1,165",44,"1,209",12,4,2,32,"61,073","2,165","63,238",437,92,40,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 019 BEDFORD COUNTY,0304,304 - FREEDOM BAPTIST CHURCH,"1,065",28,"1,093",6,1,2,32,"61,073","2,165","63,238",437,92,40,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 019 BEDFORD COUNTY,0305,305 - FOREST FIRE STATION #2,"1,599",52,"1,651",12,1,,32,"61,073","2,165","63,238",437,92,40,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 019 BEDFORD COUNTY,0401,401 - FOREST ELEMENTARY SCHOOL,"2,983",149,"3,132",29,7,1,32,"61,073","2,165","63,238",437,92,40,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 019 BEDFORD COUNTY,0402,402 - THOMAS JEFFERSON ELEM SCHOOL,"2,434",113,"2,547",21,5,1,32,"61,073","2,165","63,238",437,92,40,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 019 BEDFORD COUNTY,0403,403 - PLEASANT VIEW BAPTIST CHURCH,"2,477",127,"2,604",28,5,1,32,"61,073","2,165","63,238",437,92,40,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 019 BEDFORD COUNTY,0404,404 - FOREST RECREATION CENTER,"1,146",71,"1,217",13,3,,32,"61,073","2,165","63,238",437,92,40,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 019 BEDFORD COUNTY,0501,501 - BIG ISLAND ELEMENTARY SCHOOL,"1,557",27,"1,584",7,1,1,32,"61,073","2,165","63,238",437,92,40,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 019 BEDFORD COUNTY,0502,502 - SUCK SPRING BAPTIST CHURCH,"1,189",27,"1,216",5,4,1,32,"61,073","2,165","63,238",437,92,40,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 019 BEDFORD COUNTY,0503,503 - BOONSBORO ELEMENTARY SCHOOL,"2,359",96,"2,455",15,5,2,32,"61,073","2,165","63,238",437,92,40,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 019 BEDFORD COUNTY,0504,504 - BOONSBORO RURITAN CLUB,"3,768",126,"3,894",26,7,5,32,"61,073","2,165","63,238",437,92,40,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 019 BEDFORD COUNTY,0601,601 - MONTVALE ELEM SCHOOL,"1,911",59,"1,970",15,3,,32,"61,073","2,165","63,238",437,92,40,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 019 BEDFORD COUNTY,0602,602 - SHADY GROVE FIRE DEPARTMENT,"2,343",66,"2,409",12,3,,32,"61,073","2,165","63,238",437,92,40,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 019 BEDFORD COUNTY,0603,603 - BEDFORD MOOSE LODGE ,"1,532",30,"1,562",8,,,32,"61,073","2,165","63,238",437,92,40,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 019 BEDFORD COUNTY,0604,604 - BEDFORD WELCOME CENTER,"2,473",104,"2,577",14,2,1,32,"61,073","2,165","63,238",437,92,40,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 019 BEDFORD COUNTY,0701,701 - GOODE VOL RESCUE SQUAD,"2,582",66,"2,648",25,2,2,32,"61,073","2,165","63,238",437,92,40,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 019 BEDFORD COUNTY,0702,702 - LIBERTY HIGH SCHOOL,"2,146",47,"2,193",17,2,2,32,"61,073","2,165","63,238",437,92,40,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 019 BEDFORD COUNTY,0703,703 - THAXTON BAPTIST CHURCH ,"1,330",31,"1,361",6,2,,32,"61,073","2,165","63,238",437,92,40,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 019 BEDFORD COUNTY,0704,704 - BEDFORD CENTRAL LIBRARY,"1,970",75,"2,045",16,2,,32,"61,073","2,165","63,238",437,92,40,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 019 BEDFORD COUNTY,0705,705 - MOUNTAIN VIEW UNITED METHODIST CHURCH,356,23,379,6,,2,32,"61,073","2,165","63,238",437,92,40,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 021 BLAND COUNTY,0101,101 - BASTIAN,542,34,576,1,,,7,"4,333",246,"4,579",24,3,2,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 021 BLAND COUNTY,0102,102 - CERES,577,31,608,4,2,,7,"4,333",246,"4,579",24,3,2,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 021 BLAND COUNTY,0201,201 - DAVIS,212,10,222,1,,,7,"4,333",246,"4,579",24,3,2,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 021 BLAND COUNTY,0202,202 - SEDDON,901,46,947,6,,,7,"4,333",246,"4,579",24,3,2,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 021 BLAND COUNTY,0301,301 - HOLLYBROOK,592,21,613,2,,1,7,"4,333",246,"4,579",24,3,2,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 021 BLAND COUNTY,0302,302 - MECHANICSBURG,356,14,370,1,,,7,"4,333",246,"4,579",24,3,2,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 021 BLAND COUNTY,0401,401 - ROCKY GAP,"1,153",90,"1,243",9,1,1,7,"4,333",246,"4,579",24,3,2,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 023 BOTETOURT COUNTY,0101,101 - DALEVILLE,"3,237",114,"3,351",21,4,1,10,"25,699",636,"26,335",149,21,16,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 023 BOTETOURT COUNTY,0102,102 - GREENFIELD,"2,392",48,"2,440",11,3,1,10,"25,699",636,"26,335",149,21,16,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 023 BOTETOURT COUNTY,0201,201 - BLUE RIDGE,"2,557",86,"2,643",18,2,,10,"25,699",636,"26,335",149,21,16,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 023 BOTETOURT COUNTY,0202,202 - RAINBOW FOREST,"2,550",66,"2,616",16,2,6,10,"25,699",636,"26,335",149,21,16,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 023 BOTETOURT COUNTY,0301,301 - BUCHANAN,"2,368",47,"2,415",13,1,,10,"25,699",636,"26,335",149,21,16,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 023 BOTETOURT COUNTY,0302,302 - MILL CREEK,"2,579",71,"2,650",15,3,2,10,"25,699",636,"26,335",149,21,16,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 023 BOTETOURT COUNTY,0403,403 - EAGLE ROCK,"1,658",31,"1,689",7,1,2,10,"25,699",636,"26,335",149,21,16,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 023 BOTETOURT COUNTY,0406,406 - FINCASTLE,"3,449",67,"3,516",21,3,2,10,"25,699",636,"26,335",149,21,16,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 023 BOTETOURT COUNTY,0501,501 - TROUTVILLE,"1,587",28,"1,615",6,1,,10,"25,699",636,"26,335",149,21,16,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 023 BOTETOURT COUNTY,0502,502 - CLOVERDALE,"3,322",78,"3,400",21,1,2,10,"25,699",636,"26,335",149,21,16,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 025 BRUNSWICK COUNTY,0101,101 - BRODNAX,544,17,561,6,,,13,"10,767",319,"11,086",93,,1,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 025 BRUNSWICK COUNTY,0102,102 - ROCK STORE,898,15,913,7,,1,13,"10,767",319,"11,086",93,,1,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 025 BRUNSWICK COUNTY,0103,103 - TILLMAN,999,36,"1,035",5,,,13,"10,767",319,"11,086",93,,1,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 025 BRUNSWICK COUNTY,0201,201 - DROMGOOLE,303,10,313,3,,,13,"10,767",319,"11,086",93,,1,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 025 BRUNSWICK COUNTY,0202,202 - EDGERTON,"1,015",30,"1,045",8,,,13,"10,767",319,"11,086",93,,1,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 025 BRUNSWICK COUNTY,0203,203 - FITZHUGH,793,14,807,5,,,13,"10,767",319,"11,086",93,,1,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 025 BRUNSWICK COUNTY,0301,301 - ALBERTA,224,7,231,1,,,13,"10,767",319,"11,086",93,,1,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 025 BRUNSWICK COUNTY,0302,302 - DANIELTOWN,955,34,989,14,,,13,"10,767",319,"11,086",93,,1,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 025 BRUNSWICK COUNTY,0303,303 - ELMORE,489,7,496,4,,,13,"10,767",319,"11,086",93,,1,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 025 BRUNSWICK COUNTY,0304,304 - SEYMOUR,453,16,469,3,,,13,"10,767",319,"11,086",93,,1,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
