Locality,PrecinctCode,PrecinctName,ActiveVoters,InactiveVoters,AllVoters,MilitaryVoters,OverseasVoters,TempVoters,TotalPrecinctsInLocality,TotalActiveVotersPrecinctLocality,TotalInActiveVotersPrecinctLocality,TotalAllVotersPrecinctLocality,TotalMilitaryVotersPrecinctLocality,TotalOverseasVotersPrecinctLocality,TotalFederalVotersPrecinctLocality,StateTotalLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,StateTotalPrecincts
Locality: 071 GILES COUNTY,0202,202 - STAFFORDSVILLE,515,13,528,2,,,9,"11,644",318,"11,962",45,3,9,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 071 GILES COUNTY,0203,203 - WHITE GATE,287,7,294,,,,9,"11,644",318,"11,962",45,3,9,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 071 GILES COUNTY,0301,301 - EGGLESTON,883,17,900,4,,2,9,"11,644",318,"11,962",45,3,9,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 071 GILES COUNTY,0302,302 - PEMBROKE,"2,260",50,"2,310",8,1,1,9,"11,644",318,"11,962",45,3,9,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 071 GILES COUNTY,0303,303 - NEWPORT,"1,128",32,"1,160",7,1,,9,"11,644",318,"11,962",45,3,9,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 073 GLOUCESTER COUNTY,0101,101 - HARCUM,"2,103",68,"2,171",39,3,1,11,"28,558",900,"29,458",521,51,16,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 073 GLOUCESTER COUNTY,0102,102 - SALEM,"1,861",42,"1,903",22,2,1,11,"28,558",900,"29,458",521,51,16,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 073 GLOUCESTER COUNTY,0103,103 - PEASLEY,"1,392",47,"1,439",17,1,,11,"28,558",900,"29,458",521,51,16,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 073 GLOUCESTER COUNTY,0201,201 - COURTHOUSE,"2,146",48,"2,194",31,8,2,11,"28,558",900,"29,458",521,51,16,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 073 GLOUCESTER COUNTY,0202,202 - BOTETOURT,"3,353",115,"3,468",88,6,4,11,"28,558",900,"29,458",521,51,16,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 073 GLOUCESTER COUNTY,0301,301 - WHITE MARSH,"2,538",77,"2,615",41,3,,11,"28,558",900,"29,458",521,51,16,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 073 GLOUCESTER COUNTY,0302,302 - ROANES,"3,402",110,"3,512",76,9,1,11,"28,558",900,"29,458",521,51,16,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 073 GLOUCESTER COUNTY,0401,401 - HAYES,"3,134",120,"3,254",44,6,2,11,"28,558",900,"29,458",521,51,16,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 073 GLOUCESTER COUNTY,0402,402 - SARAHS CREEK,"2,487",83,"2,570",49,3,1,11,"28,558",900,"29,458",521,51,16,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 073 GLOUCESTER COUNTY,0501,501 - ACHILLES,"3,520",117,"3,637",63,5,2,11,"28,558",900,"29,458",521,51,16,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 073 GLOUCESTER COUNTY,0502,502 - WALKER,"2,622",73,"2,695",51,5,2,11,"28,558",900,"29,458",521,51,16,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 075 GOOCHLAND COUNTY,0101,101 - FIFE,"1,420",42,"1,462",7,,1,10,"20,120",517,"20,637",121,51,16,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 075 GOOCHLAND COUNTY,0102,102 - HADENSVILLE,"2,248",64,"2,312",20,2,,10,"20,120",517,"20,637",121,51,16,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 075 GOOCHLAND COUNTY,0201,201 - THREE SQUARE,643,13,656,4,3,3,10,"20,120",517,"20,637",121,51,16,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 075 GOOCHLAND COUNTY,0202,202 - SANDY HOOK,"2,846",58,"2,904",21,2,1,10,"20,120",517,"20,637",121,51,16,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 075 GOOCHLAND COUNTY,0301,301 - GOOCHLAND COURT HOUSE 1,"1,935",39,"1,974",10,10,1,10,"20,120",517,"20,637",121,51,16,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 075 GOOCHLAND COUNTY,0302,302 - GOOCHLAND COURT HOUSE 2,883,28,911,2,1,2,10,"20,120",517,"20,637",121,51,16,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 075 GOOCHLAND COUNTY,0401,401 - SHALLOW WELL,"2,676",59,"2,735",14,12,2,10,"20,120",517,"20,637",121,51,16,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 075 GOOCHLAND COUNTY,0402,402 - CENTERVILLE,"2,565",66,"2,631",16,3,1,10,"20,120",517,"20,637",121,51,16,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 075 GOOCHLAND COUNTY,0501,501 - MANAKIN,"2,946",53,"2,999",23,11,5,10,"20,120",517,"20,637",121,51,16,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 075 GOOCHLAND COUNTY,0502,502 - BLAIR,"1,958",95,"2,053",4,7,,10,"20,120",517,"20,637",121,51,16,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 077 GRAYSON COUNTY,0101,101 - BRIDLE CREEK,404,11,415,1,,,15,"10,472",283,"10,755",47,5,7,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 077 GRAYSON COUNTY,0102,102 - FLATRIDGE,246,6,252,,,,15,"10,472",283,"10,755",47,5,7,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 077 GRAYSON COUNTY,0103,103 - GRANT,434,14,448,2,,1,15,"10,472",283,"10,755",47,5,7,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 077 GRAYSON COUNTY,0104,104 - MOUTH OF WILSON,279,12,291,,1,1,15,"10,472",283,"10,755",47,5,7,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 077 GRAYSON COUNTY,0105,105 - MOUNT ROGERS,358,9,367,3,,,15,"10,472",283,"10,755",47,5,7,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 077 GRAYSON COUNTY,0106,106 - RUGBY,331,5,336,1,,,15,"10,472",283,"10,755",47,5,7,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 077 GRAYSON COUNTY,0107,107 - TROUTDALE,197,4,201,,,,15,"10,472",283,"10,755",47,5,7,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 077 GRAYSON COUNTY,0108,108 - COMERS ROCK,277,6,283,1,,,15,"10,472",283,"10,755",47,5,7,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 077 GRAYSON COUNTY,0202,202 - ELK CREEK,696,16,712,8,,,15,"10,472",283,"10,755",47,5,7,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 077 GRAYSON COUNTY,0203,203 - INDEPENDENCE,"2,012",50,"2,062",7,2,1,15,"10,472",283,"10,755",47,5,7,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 077 GRAYSON COUNTY,0301,301 - BAYWOOD,"1,132",48,"1,180",8,,,15,"10,472",283,"10,755",47,5,7,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 077 GRAYSON COUNTY,0302,302 - FAIRVIEW,"1,536",40,"1,576",5,1,1,15,"10,472",283,"10,755",47,5,7,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 077 GRAYSON COUNTY,0401,401 - FRIES,637,20,657,3,,1,15,"10,472",283,"10,755",47,5,7,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 077 GRAYSON COUNTY,0402,402 - PROVIDENCE,"1,324",24,"1,348",5,1,2,15,"10,472",283,"10,755",47,5,7,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 077 GRAYSON COUNTY,0403,403 - OLDTOWN,609,18,627,3,,,15,"10,472",283,"10,755",47,5,7,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 079 GREENE COUNTY,0101,101 - DYKE,"1,328",20,"1,348",6,3,4,5,"14,076",381,"14,457",163,39,20,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 079 GREENE COUNTY,0102,102 - SWIFT RUN,"2,014",50,"2,064",21,6,,5,"14,076",381,"14,457",163,39,20,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 079 GREENE COUNTY,0201,201 - RUCKERSVILLE,"3,778",124,"3,902",51,9,4,5,"14,076",381,"14,457",163,39,20,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 079 GREENE COUNTY,0301,301 - STANARDSVILLE,"3,182",86,"3,268",31,4,7,5,"14,076",381,"14,457",163,39,20,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 079 GREENE COUNTY,0401,401 - MIDWAY,"3,774",101,"3,875",54,17,5,5,"14,076",381,"14,457",163,39,20,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 081 GREENSVILLE COUNTY,0101,101 - PRECINCT 1-A,670,11,681,7,,,9,"6,203",182,"6,385",44,1,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 081 GREENSVILLE COUNTY,0102,102 - PRECINCT 1-B,283,8,291,3,,,9,"6,203",182,"6,385",44,1,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 081 GREENSVILLE COUNTY,0103,103 - PRECINCT 1-C,534,17,551,6,,,9,"6,203",182,"6,385",44,1,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 081 GREENSVILLE COUNTY,0201,201 - PRECINCT 2-A,771,25,796,10,,,9,"6,203",182,"6,385",44,1,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 081 GREENSVILLE COUNTY,0202,202 - PRECINCT 2-B,853,23,876,1,,,9,"6,203",182,"6,385",44,1,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 081 GREENSVILLE COUNTY,0302,302 - PRECINCT 3-A,"1,572",52,"1,624",6,,,9,"6,203",182,"6,385",44,1,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 081 GREENSVILLE COUNTY,0401,401 - PRECINCT 4-A,425,11,436,3,,,9,"6,203",182,"6,385",44,1,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 081 GREENSVILLE COUNTY,0402,402 - PRECINCT 4-B,764,26,790,7,1,,9,"6,203",182,"6,385",44,1,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 081 GREENSVILLE COUNTY,0403,403 - PRECINCT 4-C,331,9,340,1,,,9,"6,203",182,"6,385",44,1,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 083 HALIFAX COUNTY,0101,101 - CHILDREY,"1,058",18,"1,076",4,,,20,"24,073",563,"24,636",151,24,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 083 HALIFAX COUNTY,0102,102 - LIBERTY,552,14,566,7,1,,20,"24,073",563,"24,636",151,24,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 083 HALIFAX COUNTY,0103,103 - REPUBLICAN GROVE,"1,240",34,"1,274",8,,,20,"24,073",563,"24,636",151,24,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 083 HALIFAX COUNTY,0201,201 - CLAYS MILL,812,11,823,6,,,20,"24,073",563,"24,636",151,24,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 083 HALIFAX COUNTY,0202,202 - CROSSROADS,730,17,747,4,2,,20,"24,073",563,"24,636",151,24,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 083 HALIFAX COUNTY,0203,203 - CLOVER,"1,243",25,"1,268",12,,,20,"24,073",563,"24,636",151,24,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 083 HALIFAX COUNTY,0302,302 - MEADVILLE,530,14,544,7,,,20,"24,073",563,"24,636",151,24,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 083 HALIFAX COUNTY,0304,304 - VERNON HILL,863,23,886,10,1,,20,"24,073",563,"24,636",151,24,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 083 HALIFAX COUNTY,0305,305 - SINAI,"1,859",45,"1,904",8,1,,20,"24,073",563,"24,636",151,24,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 083 HALIFAX COUNTY,0401,401 - COURTHOUSE,"1,499",45,"1,544",5,3,,20,"24,073",563,"24,636",151,24,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 083 HALIFAX COUNTY,0403,403 - CENTER,"1,449",33,"1,482",11,2,,20,"24,073",563,"24,636",151,24,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 083 HALIFAX COUNTY,0502,502 - DAN RIVER,"2,061",55,"2,116",10,4,,20,"24,073",563,"24,636",151,24,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 083 HALIFAX COUNTY,0503,503 - SCOTTSBURG,965,12,977,3,2,,20,"24,073",563,"24,636",151,24,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 083 HALIFAX COUNTY,0601,601 - BLACK WALNUT,"1,207",24,"1,231",10,2,,20,"24,073",563,"24,636",151,24,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 083 HALIFAX COUNTY,0603,603 - MT CARMEL,"1,599",44,"1,643",7,2,,20,"24,073",563,"24,636",151,24,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 083 HALIFAX COUNTY,0605,605 - UNION,488,9,497,4,,,20,"24,073",563,"24,636",151,24,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 083 HALIFAX COUNTY,0701,701 - HYCO,"1,587",25,"1,612",16,1,,20,"24,073",563,"24,636",151,24,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 083 HALIFAX COUNTY,0702,702 - MIDWAY,"1,006",14,"1,020",3,3,,20,"24,073",563,"24,636",151,24,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 083 HALIFAX COUNTY,0703,703 - VIRGILINA,713,17,730,2,,,20,"24,073",563,"24,636",151,24,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 083 HALIFAX COUNTY,0801,801 - SOUTH BOSTON,"2,612",84,"2,696",14,,,20,"24,073",563,"24,636",151,24,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 085 HANOVER COUNTY,0101,101 - ASHLAND,"2,119",69,"2,188",15,11,3,36,"83,303","1,915","85,218",683,155,49,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 085 HANOVER COUNTY,0104,104 - SLIDING HILL,"2,244",61,"2,305",23,5,2,36,"83,303","1,915","85,218",683,155,49,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 085 HANOVER COUNTY,0105,105 - BERKLEY,"2,158",86,"2,244",16,9,1,36,"83,303","1,915","85,218",683,155,49,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 085 HANOVER COUNTY,0106,106 - KERSEY CREEK,"1,251",28,"1,279",10,2,1,36,"83,303","1,915","85,218",683,155,49,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 085 HANOVER COUNTY,0107,107 - CHICKAHOMINY,"1,688",43,"1,731",10,11,2,36,"83,303","1,915","85,218",683,155,49,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 085 HANOVER COUNTY,0201,201 - BEAVERDAM,"3,083",64,"3,147",35,3,1,36,"83,303","1,915","85,218",683,155,49,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 085 HANOVER COUNTY,0202,202 - BLUNTS,"1,462",36,"1,498",10,4,4,36,"83,303","1,915","85,218",683,155,49,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 085 HANOVER COUNTY,0203,203 - WILMINGTON PARISH,"2,254",52,"2,306",12,12,,36,"83,303","1,915","85,218",683,155,49,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 085 HANOVER COUNTY,0206,206 - COURTHOUSE,"2,222",34,"2,256",18,1,3,36,"83,303","1,915","85,218",683,155,49,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 085 HANOVER COUNTY,0208,208 - OAK KNOLL,"2,034",35,"2,069",16,3,,36,"83,303","1,915","85,218",683,155,49,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 085 HANOVER COUNTY,0209,209 - WEST HANOVER,662,13,675,4,,,36,"83,303","1,915","85,218",683,155,49,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 085 HANOVER COUNTY,0210,210 - OAK HILL,732,18,750,5,1,,36,"83,303","1,915","85,218",683,155,49,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 085 HANOVER COUNTY,0301,301 - CLAY,"2,680",43,"2,723",17,3,1,36,"83,303","1,915","85,218",683,155,49,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 085 HANOVER COUNTY,0303,303 - SHADY GROVE,"2,555",65,"2,620",21,2,1,36,"83,303","1,915","85,218",683,155,49,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 085 HANOVER COUNTY,0304,304 - ATLEE,"6,221",137,"6,358",55,15,5,36,"83,303","1,915","85,218",683,155,49,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 085 HANOVER COUNTY,0305,305 - COOL SPRING,"2,551",54,"2,605",21,6,1,36,"83,303","1,915","85,218",683,155,49,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 085 HANOVER COUNTY,0401,401 - BATTLEFIELD,"2,658",60,"2,718",23,2,,36,"83,303","1,915","85,218",683,155,49,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 085 HANOVER COUNTY,0403,403 - COLD HARBOR,"3,336",84,"3,420",24,2,5,36,"83,303","1,915","85,218",683,155,49,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 085 HANOVER COUNTY,0404,404 - BLACK CREEK,"2,919",40,"2,959",19,10,3,36,"83,303","1,915","85,218",683,155,49,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 085 HANOVER COUNTY,0405,405 - PEBBLE CREEK,"1,638",30,"1,668",8,3,2,36,"83,303","1,915","85,218",683,155,49,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 085 HANOVER COUNTY,0406,406 - BEAVERDAM CREEK,694,37,731,12,,,36,"83,303","1,915","85,218",683,155,49,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 085 HANOVER COUNTY,0502,502 - RURAL POINT,"2,654",60,"2,714",28,2,,36,"83,303","1,915","85,218",683,155,49,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 085 HANOVER COUNTY,0503,503 - NEWMAN,"2,292",79,"2,371",23,4,1,36,"83,303","1,915","85,218",683,155,49,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 085 HANOVER COUNTY,0504,504 - STUDLEY,"1,647",24,"1,671",15,2,1,36,"83,303","1,915","85,218",683,155,49,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 085 HANOVER COUNTY,0505,505 - TOTOPOTOMOY,"1,342",23,"1,365",11,2,1,36,"83,303","1,915","85,218",683,155,49,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 085 HANOVER COUNTY,0506,506 - GEORGETOWN,"2,104",39,"2,143",31,2,3,36,"83,303","1,915","85,218",683,155,49,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 085 HANOVER COUNTY,0507,507 - LAUREL MEADOW,"2,460",67,"2,527",26,1,,36,"83,303","1,915","85,218",683,155,49,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 085 HANOVER COUNTY,0601,601 - VILLAGE,"3,894",57,"3,951",35,5,2,36,"83,303","1,915","85,218",683,155,49,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 085 HANOVER COUNTY,0602,602 - LEE DAVIS,"3,683",107,"3,790",31,1,,36,"83,303","1,915","85,218",683,155,49,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 085 HANOVER COUNTY,0603,603 - MECHANICSVILLE,"2,327",90,"2,417",24,3,,36,"83,303","1,915","85,218",683,155,49,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 085 HANOVER COUNTY,0604,604 - HANOVER GROVE,"1,826",39,"1,865",12,1,,36,"83,303","1,915","85,218",683,155,49,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 085 HANOVER COUNTY,0701,701 - FARRINGTON,"2,645",47,"2,692",16,7,3,36,"83,303","1,915","85,218",683,155,49,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 085 HANOVER COUNTY,0702,702 - MONTPELIER,"2,323",48,"2,371",13,7,1,36,"83,303","1,915","85,218",683,155,49,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 085 HANOVER COUNTY,0703,703 - ROCKVILLE,"2,406",44,"2,450",18,2,,36,"83,303","1,915","85,218",683,155,49,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 085 HANOVER COUNTY,0704,704 - ELMONT,"3,121",79,"3,200",20,4,2,36,"83,303","1,915","85,218",683,155,49,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 085 HANOVER COUNTY,0705,705 - SOUTH ANNA,"1,418",23,"1,441",6,7,,36,"83,303","1,915","85,218",683,155,49,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 087 HENRICO COUNTY,0101,101 - COALPIT,"4,060",112,"4,172",37,10,8,91,"228,097","8,862","236,959","1,834",485,426,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 087 HENRICO COUNTY,0102,102 - DUMBARTON,"3,579",212,"3,791",40,7,2,91,"228,097","8,862","236,959","1,834",485,426,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 087 HENRICO COUNTY,0103,103 - GLEN ALLEN,"4,526",155,"4,681",39,5,5,91,"228,097","8,862","236,959","1,834",485,426,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 087 HENRICO COUNTY,0105,105 - GREENDALE,"3,411",129,"3,540",23,6,2,91,"228,097","8,862","236,959","1,834",485,426,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 087 HENRICO COUNTY,0106,106 - HERMITAGE,"3,573",140,"3,713",40,6,2,91,"228,097","8,862","236,959","1,834",485,426,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
